family,file_name,free_ener_barr,free_ener_reac,labels,E$_{p}$(LA),E$_{p}$(LA)$^2$,E$_{p}$(LB),E$_{p}$(LB)$^2$,EF$_{la}$(ESP),EF$_{la}$(ESP)$^2$,EF$_{la}$(NPA),EF$_{la}$(NPA)$^2$,EF$_{lb}$(ESP),EF$_{lb}$(ESP)$^2$,EF$_{lb}$(NPA),EF$_{lb}$(NPA)$^2$,EP(ESP),EP(ESP)$^2$,EP(NPA),EP(NPA)$^2$,FEHA,FEHA$^2$,FEPA,FEPA$^2$,Mw,Mw$^2$,d,d$^2$,q$_{la}$(ESP),q$_{la}$(ESP)$^2$,q$_{la}$(NPA),q$_{la}$(NPA)$^2$,q$_{lb}$(ESP),q$_{lb}$(ESP)$^2$,q$_{lb}$(NPA),q$_{lb}$(NPA)$^2$,Φ,Φ$^2$,γ,γ$^2$,λ,λ$^2$
inter_B_N,dfdmeobn_dbu.log,12.6,-22.7,26,0.08047,0.0064754209,-0.59764,0.35717356959999996,0.27335717954033256,0.07472414760624561,0.3429676813992689,0.11762683048439043,-0.2219243829870105,0.04925043176416532,-0.189225296284876,0.03580621275409911,-0.3401995022953346,0.11573570136199336,-0.36394064410000254,0.1324527924279247,-60.69709965,3684.13790592203,-219.4985453,48179.61138881615,814.4944189779999,663401.1585463096,3.5532796200818475,12.625796058488998,0.862838,0.744489414244,1.08256,1.1719361536,-0.700493,0.49069044304900006,-0.59728,0.3567433984,99.93649535917532,9987.30310467447,31.524328098422487,993.7832620569895,125.0451701944984,15636.29458897107
inter_B_N,dfdmeobn_pyra.log,19.8,11.4,27,0.07054,0.004975891600000001,-0.47287,0.2236060369,0.13197950900109381,0.017418590796169805,0.13771283784885316,0.018964825708384522,-0.036882469134145106,0.0013603165294311665,-0.05595540456796466,0.0031310073003646007,-0.10622480927506203,0.011283710105523304,-0.16815737995152008,0.028276904432159886,-61.0704681,3729.6020739531177,-177.1014597,31364.927027870723,742.3434189779998,551073.7516999461,5.588944758005576,31.23630350803801,1.030638,1.062214687044,1.07541,1.1565066681,-0.288018,0.082954368324,-0.43696,0.19093404160000002,122.61303668809174,15033.956765875331,119.60605879647034,14305.609300824719,298.22201813767464,88936.37210210755
inter_B_N,tfbn_dbu.log,8.4,-34.0,28,0.04219,0.0017799960999999999,-0.40541,0.16435726809999998,0.35505039702725,0.12606078442920784,0.3095320828810606,0.09581011033268777,-0.30377672334706646,0.09228029764748015,-0.203295618451254,0.04132910848147784,-0.5515463550746769,0.3042033817961615,-0.32178901295829543,0.10354816886067403,-81.04724895,6568.656562363276,-209.8116734,44020.938294908265,742.2808379560001,550980.8423966618,3.445687097289741,11.872759572429002,1.053857,1.110614576449,0.91875,0.8441015624999999,-0.901667,0.813003378889,-0.60342,0.36411569639999997,136.266103384035,18568.450931468517,0.5853454681605741,0.34262931709612165,79.08163740786226,6253.905375108599
inter_B_N,tfbn_pyra.log,11.4,-4.9,29,0.02567,0.0006589488999999999,-0.45356,0.2057166736,0.25490191265073137,0.06497498507300108,0.21354324892261559,0.04560071916042616,-0.11204769570979868,0.012554686113875637,-0.09947229458622173,0.009894737390248076,-0.25995716994252444,0.06757773020452652,-0.1933364583484538,0.03737898612672341,-82.81619964,6858.522922812335,-174.6930763,30517.670907157622,670.129837956,449073.99971893476,4.175789403077459,17.437217138854006,1.111195,1.234754328025,0.9309,0.8665748099999999,-0.48845,0.23858340249999999,-0.43363,0.1880349769,110.11510535433362,12125.336427195993,45.291697171517164,2051.337832676416,126.53947132768506,16012.23780389003
inter_B_N,tmebn_dbu.log,22.1,3.2,30,0.108,0.011663999999999999,-0.39634,0.1570853956,0.18054244780568335,0.032595575459667896,0.2527861201127056,0.06390082252163523,-0.09800550153520986,0.009605078331168021,-0.12527530889093266,0.015693903017718593,-0.18710726312233714,0.0350091279131315,-0.3348725666696708,0.11213963590793312,-29.71755846,883.1332808235176,-202.4509811,40986.39974835256,694.72,482635.87840000005,4.389856095468392,19.270836538921,0.869801,0.7565537796010001,1.21785,1.4831586225000002,-0.472162,0.22293695424400004,-0.60354,0.36426053159999994,88.14227059639038,7769.059865887303,139.64499487649059,19500.724594055082,263.18930555017255,69268.61055598209
