family,file_name,free_ener_barr,free_ener_reac,labels,E$_{p}$(LA),E$_{p}$(LA)$^2$,E$_{p}$(LB),E$_{p}$(LB)$^2$,EF$_{la}$(ESP),EF$_{la}$(ESP)$^2$,EF$_{la}$(NPA),EF$_{la}$(NPA)$^2$,EF$_{lb}$(ESP),EF$_{lb}$(ESP)$^2$,EF$_{lb}$(NPA),EF$_{lb}$(NPA)$^2$,EP(ESP),EP(ESP)$^2$,EP(NPA),EP(NPA)$^2$,FEHA,FEHA$^2$,FEPA,FEPA$^2$,Mw,Mw$^2$,d,d$^2$,q$_{la}$(ESP),q$_{la}$(ESP)$^2$,q$_{la}$(NPA),q$_{la}$(NPA)$^2$,q$_{lb}$(ESP),q$_{lb}$(ESP)$^2$,q$_{lb}$(NPA),q$_{lb}$(NPA)$^2$,Φ,Φ$^2$,γ,γ$^2$,λ,λ$^2$
I,f_cnmetriazole.log,35.43554982,11.2,25,0.02449,0.0005997601000000001,-0.50987,0.2599674169,0.47465032587108563,0.22529293184952778,0.7648587151114263,0.5850088540819021,-0.17685936702830368,0.031279235705652234,-0.1378200145844464,0.018994356420057017,-0.1763824794157609,0.03111077904485132,-0.22148642056809867,0.04905623449606868,-56.06607585,3143.404861217953,-167.5325597,28067.158559634066,155.902806326,24305.685020322264,2.5616189468625112,6.561891628925001,0.778651,0.606297379801,1.25473,1.5743473728999997,-0.290133,0.08417715768899998,-0.22609,0.05111668810000001,88.98597533294763,7918.503805955965,91.13384019480165,8305.376828651644,205.62078503569532,42279.907238695625
VIII,f_dibenzofuran.log,59.06757642,29.7,105,0.03264,0.0010653696000000002,-0.33083,0.1094484889,0.11449181770592139,0.013108376321605934,0.16290145232902847,0.026536883170906737,-0.05041789625484744,0.0025419642627645595,-0.06993839425486667,0.004891378990949167,-0.12568248826166237,0.015796087855642897,-0.24805969921107726,0.06153361437269012,-46.74629733,2185.216314064765,-186.9376789,34945.69579251951,259.06280632600004,67113.5376215026,5.584725893830869,31.189163309224995,0.892726,0.796959711076,1.27019,1.6133826360999999,-0.393123,0.154545693129,-0.54533,0.29738480889999996,33.50586561073957,1122.6430303249406,161.6125935613726,26118.63039763341,151.59098583240512,22979.82698564045
II,f_dimethylaniline.log,21.97232277,8.9,48,0.04341,0.0018844280999999997,-0.31649,0.1001659201,0.36703765736463717,0.1347166419237208,0.5478291642506413,0.30011679320355616,-0.16092627875995072,0.025897267195525365,-0.2203383226042635,0.048548976408060496,-0.20722090121400183,0.042940501899943105,-0.4234782917598075,0.17933386359180464,-42.78796425,1830.8098846592782,-187.2062532,35046.18123718251,168.98180632600003,28554.850869197784,3.038985659104202,9.235433836241002,0.847438,0.718151163844,1.26486,1.5998708196000002,-0.371556,0.138053861136,-0.50873,0.2588062129,132.86821999055132,17653.96388345754,48.58836966447853,2360.8296666520173,140.39565890472807,19710.94103929275
I,f_dimetriazole.log,35.72483193,10.6,21,0.03942,0.0015539363999999998,-0.48521,0.23542874409999998,0.47601915690069047,0.22659423773644416,0.7705506394236102,0.5937482879161347,-0.183771811701309,0.033772078775981366,-0.14363519758585744,0.020631069985528307,-0.1803526791458836,0.03252708887509804,-0.22818197345948762,0.052067013011866316,-45.37769802,2059.135477594312,-180.8702847,32714.059887459058,144.91980632599999,21001.750265565344,2.545480371625953,6.479470322333,0.771088,0.594576703744,1.24819,1.5579782760999998,-0.297686,0.088616954596,-0.23267,0.054135328899999995,90.4763496302152,8185.969842408941,89.49326847188891,8009.045101781586,205.95290618059806,42416.59956423423
I,f_fmetriazole.log,35.97897348,12.5,27,0.03218,0.0010355524,-0.49914,0.24914073959999997,0.48939625486874794,0.23950869427955648,0.7556794142943161,0.5710513771882005,-0.16432090324382415,0.027001359242866216,-0.13344014969618723,0.017806273550940856,-0.17011080244810206,0.028937685109537207,-0.21330574389783988,0.045499340379810856,-49.35297387,2435.716029812903,-173.3018866,30033.543899119257,148.883209489,22166.21006774546,2.56737598806661,6.591419464101002,0.806454,0.650368054116,1.24525,1.5506475625,-0.270777,0.073320183729,-0.21989,0.048351612100000003,89.39581210820894,7991.611222486196,90.66874942925159,8220.82212306441,206.06988477092605,42464.79740950274
IV,f_indenoPy.log,22.84958175,8.8,81,0.05711,0.0032615521,-0.43681,0.19080297609999997,0.4670250939207385,0.2181124383516746,0.6352356594518866,0.4035243430392733,-0.2675463187438075,0.07158103267336305,-0.23058795530287657,0.0531708051307614,-0.3701121482695675,0.1369830022967143,-0.4338760042801938,0.18824838709014674,-42.84381264,1835.592281531424,-193.6564285,37502.81229937561,215.009806326,46229.21681634402,2.872288396007267,8.250040629837999,0.963244,0.927839003536,1.31018,1.7165716323999998,-0.551817,0.30450200148900003,-0.47559,0.2261858481,13.536606224595268,183.23970807975135,70.22081336959099,4930.962630286928,182.91187010493877,33456.75222528599
I,f_metriazolamine.log,37.31431476,10.3,29,0.0394,0.0015523599999999998,-0.48135,0.2316978225,0.4560220341687225,0.20795609564737952,0.7487248404512558,0.5605888867087584,-0.1725625192085735,0.029777823035609295,-0.1322946070516237,0.01750186305494353,-0.16594253500717823,0.027536924924608575,-0.20887660646737363,0.04362943672932607,-44.91271311,2017.1517989011656,-182.0261581,33133.522232646195,145.907806326,21289.08794686553,2.564711204668471,6.577743563352,0.749899,0.562348510201,1.23123,1.5159273129000002,-0.283768,0.08052427782400001,-0.21755,0.047328002499999994,88.32075576078539,7800.555898156305,92.21867118786248,8504.283315655099,208.83738166442373,43613.05198045218
I,f_metriazole.log,35.79636807,10.0,20,0.03772,0.0014227983999999998,-0.49068,0.2407668624,0.45437741934511444,0.20645883921072597,0.760338653152853,0.5781148674782944,-0.19218478891427762,0.036934993090025445,-0.14365017621460377,0.020635373126486715,-0.18374400814140315,0.03376186052786803,-0.22982150604139237,0.05281792463913375,-46.67601621,2178.6504892361827,-177.2332368,31411.620226604868,130.89280632600003,17132.92674789575,2.562845782996121,6.568178507421001,0.746108,0.556677147664,1.24851,1.5587772201,-0.315576,0.09958821177600001,-0.23588,0.055639374400000004,90.72475938328162,8230.981965154348,89.19309055666878,7955.407403050117,206.36256447823052,42585.50801803185
I,f_nmeimidazole.log,34.0286724,10.4,7,0.04863,0.0023648769,-0.45481,0.2068521361,0.4773627326835376,0.2278751785550946,0.7494983308932062,0.5617477480117019,-0.3627959905077853,0.13162093072852507,-0.29276713042769337,0.08571259265886602,-0.36966647537460257,0.13665330301588163,-0.4683732279358163,0.21937348064701614,-39.791604,1583.371748892816,-189.1283163,35769.52002647284,129.90480632599997,16875.258706595563,2.5751133755349493,6.631208896859001,0.791373,0.626271225129,1.24252,1.5438559504000002,-0.601444,0.361734885136,-0.48535,0.23556462250000001,91.47903087929588,8368.413090615168,88.29165901876979,7795.417052286713,209.3456865338432,43825.61647032614
I,f_pyrazole.log,28.98725706,-2.2,1,0.01829,0.00033452410000000003,-0.50637,0.25641057689999996,0.5821845904009305,0.33893889730029925,0.9058300696986873,0.8205281151703286,-0.3698485673983411,0.13678796280660527,-0.18926809195434932,0.03582241063204003,-0.39064178918349024,0.15260100745647842,-0.3110413947988006,0.09674674927838335,-55.68768732,3101.118519050089,-177.0424737,31344.037493815187,129.90480632600003,16875.258706595578,2.439278269346694,5.950078475307003,0.866011,0.7499750521209999,1.34744,1.8155945536,-0.550157,0.302672724649,-0.28154,0.0792647716,119.36872732716606,14248.89306370732,59.78091700342852,3573.758037770809,167.04302619111175,27903.372599084447
II,f_quinoline.log,23.22169518,8.0,61,0.04555,0.0020748025,-0.42649,0.1818937201,0.42589371892959876,0.18138545982368406,0.5779948919355501,0.3340780951035882,-0.2883963272878267,0.08317244159310726,-0.2091257861954673,0.0437335944518723,-0.4019522295125878,0.16156559481014005,-0.39556245936075063,0.1564696592555255,-44.75081553,2002.6354906000888,-190.0595412,36122.6292011545,176.960806326,31315.126975548086,2.9693256015703295,8.816894528140999,0.938765,0.881279725225,1.27403,1.6231524409,-0.63569,0.4041017761,-0.46096,0.2124841216,106.64256124694255,11372.635869307893,39.420725090063485,1553.9935666263607,239.314112384454,57271.24438635908
II,f_tetramethylbenzopiperidine.log,20.73863811,7.6,49,0.04032,0.0016257024,-0.29862,0.0891739044,0.39308315172411157,0.1545143641693609,0.5722878354617283,0.32751336661747027,-0.45404281396347324,0.20615487691186918,-0.284883214841106,0.08115844609820376,-0.6002632660953018,0.3603159886233991,-0.548329873238034,0.30066564988523836,-42.71642811,1824.6932304767984,-194.2977437,37751.61320691089,265.15480632599997,70307.07131777855,2.996517644200514,8.979117992005,0.882385,0.7786032882249999,1.28466,1.6503513155999998,-1.019226,1.038821639076,-0.6395,0.40896024999999997,90.239683186404,8143.200421582564,90.25790559881925,8146.489523085367,126.96340849693468,16119.707097159504
II,h_benzopiperidine.log,9.26022519,-2.6,68,0.06005,0.0036060025,-0.32167,0.10347158890000001,0.23527130504417978,0.0553525869771915,0.18950617247171236,0.035912589404878396,-0.2597456087171615,0.06746778124784877,-0.24354923368975662,0.05931622923086768,-0.20440195574648184,0.04178015951298672,-0.15437536549084627,0.023831753470432367,-49.30151805,2430.6396820344758,-192.7565791,37155.09878633456,173.06600000000003,29951.84035600001,2.991019786945081,8.946199365896998,0.526196,0.276882230416,0.42384,0.1796403456,-0.580934,0.33748431235599996,-0.54471,0.2967089841,128.31755896982403,16465.395939974267,51.63196178252162,2665.859477511773,139.68189415931747,19511.031555934765
V,h_biphenylene.log,13.34657031,4.2,82,0.0544,0.00295936,-0.40019,0.1601520361,0.13027900949142002,0.016972620314065507,0.1165280840184548,0.01357879436501206,-0.0897836251094084,0.008061099337786792,-0.14356211862690335,0.02061008190464507,-0.08754635202576565,0.007664363753019281,-0.12520939994612798,0.015677393834869432,-53.00633709,2809.67177169871,-188.2830604,35450.51083359005,207.08300000000003,42883.36888900001,3.9121799130956387,15.305151672429,0.498485,0.24848729522500002,0.44587,0.1988000569,-0.343538,0.11801835744400001,-0.54931,0.30174147609999996,137.4263516487963,18886.002127498617,30.115002990035414,906.913405089842,131.3035311519156,17240.61729296207
VIII,h_dibenzofuran.log,50.67965025,21.1,104,0.03131,0.0009803160999999998,-0.33078,0.10941540840000001,0.06637183800499245,0.00440522088016096,0.05850298593382842,0.0034225993631737256,-0.05392172811418923,0.0029075527628205453,-0.0704366617186161,0.004961323314062758,-0.07731997239698322,0.005978378131470248,-0.08902681591577541,0.007925773952101362,-54.13773762,2930.8946346119637,-186.6201589,34827.08370786125,223.08200000000005,49765.57872400002,5.570292619126755,31.028159862698008,0.514849,0.265069492801,0.45381,0.2059435161,-0.418273,0.17495230252900001,-0.54638,0.29853110439999997,34.00820122320531,1156.5577504380233,160.3218875209117,25703.107618267863,151.74750654044638,23027.305741242817
II,h_dimethylaniline.log,10.00821711,-0.3,42,0.05974,0.0035688676,-0.31053,0.09642888089999999,0.19208612539924164,0.036897079570893186,0.17671819170457262,0.03122931927933408,-0.13907849535834252,0.0193428278711405,-0.21747322129892407,0.047294601982130806,-0.09316066513669156,0.008678909528710779,-0.13401815876308676,0.017960866878247928,-48.9155994,2392.73586466128,-188.6790192,35599.77228627397,133.00100000000003,17689.266001000007,3.0328821090471023,9.198373887377999,0.44172,0.1951165584,0.40638,0.1651447044,-0.319824,0.102287390976,-0.5001,0.25010001,134.6239084257378,18123.596719821435,45.79095868784191,2096.8118975516445,143.74736496527214,20663.30493445915
I,h_dimethylimidazole.log,24.17174532,-4.0,10,0.0598,0.00357604,-0.43835,0.1921507225,0.21714653835873277,0.0471526191211806,0.2341444814322449,0.054823638185174876,-0.4224146665911912,0.17843415055134723,-0.2955277587411095,0.0873366561865434,-0.20016035227789236,0.04006416662400997,-0.15099701565386728,0.02280009873637424,-43.50081561,1892.3209587352194,-196.1407406,38471.19012311648,107.95099999999998,11653.418400999995,2.5941318634926795,6.729520125188002,0.365323,0.13346089432900002,0.39392,0.1551729664,-0.710662,0.505040478244,-0.49719,0.2471978961,94.59831917933519,8948.841991555377,84.71487671631141,7176.610337059841,209.30913915121943,43810.31573222454
I,h_fnmeimidazole.log,27.37392885,4.1,12,0.05388,0.0029030543999999997,-0.46498,0.2162064004,0.23065942674263218,0.0532037711452397,0.2371014163278296,0.05621708162466278,-0.39845045324268974,0.1587627636893049,-0.3068802714711352,0.09417550101819765,-0.2020305950775927,0.04081636134740622,-0.15994649495282562,0.02558288124769427,-48.69095082,2370.8086917556584,-183.6639592,33732.44990901926,111.91440316299997,12524.833635330499,2.6004820807275335,6.762507052185002,0.389959,0.152068021681,0.40085,0.16068072249999998,-0.673631,0.45377872416099996,-0.51882,0.26917419239999996,95.07287198201264,9038.850986908164,84.18206851416399,7086.6206593234,209.16344838859555,43749.348141808674
I,h_indole.log,42.8075373,22.6,2,0.0468,0.00219024,-0.29986,0.08991601960000001,0.2547723466508747,0.06490894861799348,0.2155090173209659,0.046444136546648376,-0.03939579156144774,0.0015520283927530371,-0.23152756948007272,0.0536050154293499,-0.022367975390460634,0.0005003263230682525,-0.11119690955603119,0.01236475269481218,-54.11012718,2927.905863435775,-165.8238499,27497.549195657728,157.02299999999997,24656.22252899999,2.6123910166192577,6.824586823712998,0.434679,0.188945833041,0.36769,0.13519593610000002,-0.067215,0.004517856224999999,-0.39502,0.15604080039999998,0.0359251193427435,0.0012906141997903631,179.96585968765322,32387.710653116086,180.01118272241084,32404.025905121183
I,h_meimidazolamine.log,24.7666248,-2.0,16,0.05953,0.0035438209,-0.43972,0.1933536784,0.21988867407735777,0.04835102898749847,0.22782372180968494,0.05190364821921671,-0.4329880404391706,0.18747864316335283,-0.32412973250824645,0.1050600834958674,-0.2094499677256126,0.043869288980260164,-0.16244986305968598,0.026389958008110725,-43.09795419,1857.4336553633389,-198.6099924,39445.92908112806,108.939,11867.705720999998,2.601140679600009,6.765932835069997,0.371938,0.13833787584399998,0.38536,0.14850232959999998,-0.732392,0.5363980416640001,-0.54826,0.30058902759999995,92.79981417358346,8611.80551065162,86.59779626908183,7499.178318661402,209.10951302385703,43726.78843707463
I,h_meimidazolecarboxylic.log,26.73386865,0.3,15,0.05592,0.0031270463999999998,-0.45875,0.2104515625,0.2527378217636414,0.06387640654983016,0.24088232639872428,0.05802429517126154,-0.39997682445592203,0.15998146010184347,-0.28925840314582796,0.08367042379047433,-0.22076781104212884,0.048738426392333105,-0.15216739522741932,0.023154916170297635,-47.56080531,2262.030201735724,-190.1141345,36143.38413668409,137.933,19025.512488999997,2.594817933302258,6.733080106987002,0.425426,0.18098728147600002,0.40547,0.1644059209,-0.673269,0.453291146361,-0.4869,0.23707161,87.4456924536176,7646.749128692673,92.98516521060773,8646.240949244015,211.0059784669654,44523.52294880146
I,h_meimidazolol.log,26.45211666,2.6,8,0.05672,0.0032171584,-0.45329,0.20547182410000003,0.20729059138014652,0.042969389274730874,0.22862004294916832,0.052267124038079565,-0.4513606778089674,0.20372646147217047,-0.33157312287201984,0.10994073581110357,-0.20638973747435535,0.04259672373473332,-0.1672162226787093,0.027961265126935697,-45.3011418,2052.1934483837076,-189.0843906,35752.90676857337,109.92299999999996,12083.065928999991,2.6035040525731854,6.7782333517649995,0.351266,0.12338780275600002,0.38741,0.1500865081,-0.764857,0.585006230449,-0.56187,0.3156978969,95.38573049818835,9098.43758267302,83.81886728949635,7025.602513694202,209.32653131640149,43817.59671295641
I,h_menitroimidazole.log,26.19797511,2.2,14,0.04771,0.0022762441000000002,-0.47723,0.2277484729,0.24255403918643337,0.058832461925653855,0.25842081404412554,0.06678131713122851,-0.3562286797161905,0.12689887225234023,-0.24611162818791954,0.06057093352930875,-0.1855693883877231,0.03443599790659362,-0.13659303903022452,0.018657658311512438,-58.26424338,3394.722056643874,-176.1514095,31029.31906883669,138.921,19299.044241,2.5803957046596553,6.658441992625999,0.403758,0.16302052256400001,0.43017,0.1850462289,-0.592982,0.351627652324,-0.40968,0.16783770239999998,93.87012409030609,8811.600196729463,85.55873911537695,7320.297839013134,209.11991470259193,43731.13872521932
I,h_metriazole.log,24.76411476,-2.4,38,0.05099,0.0025999801,-0.48216,0.23247826559999998,0.21766756411911825,0.04737916846955045,0.2565052631067326,0.06579495000145412,-0.21062952749095812,0.04436479785106428,-0.1397871747857879,0.019540454234592414,-0.0975010266952243,0.009506450206622842,-0.07625350771981215,0.005814597439575452,-51.902547,2693.874385087209,-181.7393861,33029.20446000487,94.91199999999996,9008.287743999994,2.5719473171074094,6.614913001976001,0.359963,0.129573361369,0.42419,0.17993715610000002,-0.348324,0.12132960897600002,-0.23117,0.05343956889999999,89.34360228161988,7982.279268656273,90.734314802303,8232.715882643422,206.4754206113409,42632.099316630134
III,h_naphthalene.log,34.61915931,23.4,75,0.1406,0.019768360000000002,-0.41657,0.1735305649,0.5019475630505771,0.25195135605241303,0.172966117751027,0.029917277889862134,0.050682226393793,0.002568688072231688,-0.6995140441899937,0.4893198980190405,0.015636729578378895,0.00024450731190734943,-0.0743685590775784,0.005530682579275269,-22.15794549,490.9745483378113,-164.5004314,27060.391930786103,183.06100000000004,33511.32972100002,1.7004895182664317,2.891664601734001,0.362866,0.13167173395600001,0.12504,0.015635001600000004,0.036639,0.001342416321,-0.50569,0.2557223761,174.45982120999062,30436.229216621894,176.3948210994048,31115.132910691023,5.542643575443383,30.720897804403805
I,h_nmeimidazole.log,23.75947125,-3.5,11,0.05822,0.0033895684,-0.4465,0.19936225000000002,0.2305541654832438,0.05315522322167497,0.24074978646358877,0.05796045968226359,-0.3797731873294281,0.1442276738143529,-0.2881793103653805,0.08304731492266632,-0.19058318385423154,0.03632194996801582,-0.1510135835881302,0.022805102428129186,-45.67451025,2086.1608865773546,-193.2083863,37329.48053665003,93.92399999999996,8821.717775999994,2.5919448946231474,6.718178336762999,0.387226,0.14994397507600002,0.40435,0.16349892249999998,-0.637846,0.40684751971600003,-0.48401,0.23426568009999998,86.45443801652412,7474.369852753011,94.03166316048367,8841.953676726662,208.61904292460184,43521.90507077687
II,h_quinoline.log,8.28319212,-2.1,60,0.06013,0.0036156169,-0.42057,0.1768791249,0.2605143717937521,0.0678677379110933,0.21299851044043333,0.045368365449843386,-0.27600774991900495,0.07618027801535197,-0.21173643253400226,0.04483231686222609,-0.23253447020088788,0.05407227983160762,-0.14585003399707847,0.021272232416948943,-51.44007213,2646.0810207396025,-192.180525,36933.35418927562,140.98000000000002,19875.360400000005,2.9576137363714348,8.747479013572999,0.569711,0.32457062352099997,0.4658,0.21696964,-0.603593,0.36432450964900004,-0.46304,0.2144060416,108.81486925627769,11840.675771260807,42.97852277058324,1847.153419541542,243.0448077925126,59070.778594899384
VI,h_xanthene.log,15.50645973,8.3,90,-0.04326,0.0018714276,-0.32649,0.1065957201,0.10617073016149697,0.011272223943025404,0.09685092445920859,0.00938010156860333,-0.07759995182052441,0.00602175252254771,-0.11160689390530518,0.012456098767190046,-0.08410643074122338,0.007073891692028206,-0.11034629082561895,0.012176303898972077,-49.61464554,2461.6130520598417,-192.4629045,37041.969608576124,265.163,70311.41656900001,4.338613648161242,18.823568388010997,0.499628,0.24962813838400003,0.45577,0.2077262929,-0.365177,0.13335424132899998,-0.52521,0.27584554409999995,111.64698690218697,12465.049684337107,14.50304860065338,210.33841871291395,136.7791278078769,18708.529803883524
II,ipr_dimethylaniline.out,12.00809148,7.4,50,0.13039,0.0170015521,-0.34477,0.11886635290000001,0.14332689197036766,0.020542597961885442,0.7197971717166717,0.5181079684113198,-0.1606657627335312,0.025813487314747342,-0.32602687116701795,0.10629352072295532,-0.054473618204898294,0.0029673750803330266,-0.5551351555299833,0.30817504090529874,-38.33138823,1469.2953236389826,-188.6520362,35589.59076240611,217.163,47159.76856900001,2.664864074385033,7.1015005349479985,0.254459,0.064749382681,1.27791,1.6330539681000003,-0.285242,0.08136299856399999,-0.57882,0.3350325924,109.30138164234444,11946.792028925429,177.49314181103276,31503.815389951385,70.71769377038531,5000.992212201993
I,ipr_metriazole.log,29.75281926,8.9,22,0.10519,0.0110649361,-0.47294,0.22367224360000001,-0.011924505794872855,0.00014219383845195631,0.6563919302174689,0.4308503660546145,-0.14172834967482503,0.020086925101549476,-0.14717611492110363,0.021660808803269906,0.0035952494325615864,1.292581848233441e-05,-0.20550977081636207,0.04223426590099366,-41.04599649,1684.7738278570923,-182.5607967,33328.44449173873,179.07400000000004,32067.497476000015,2.5722151871423975,6.616290968965999,-0.019724,0.00038903617599999994,1.08572,1.1787879184,-0.234429,0.054956956040999996,-0.24344,0.059263033599999994,15.754226634961272,248.19565686572318,165.47401011616813,27381.648023925714,186.1658806374119,34657.7351135031
VI,me_Bbenzoxanthene.log,30.88421979,26.2,102,0.02074,0.00043014760000000007,-0.37143,0.13796024489999997,0.12245295593697143,0.014994726417701868,0.18055945842231594,0.032601718025760035,-0.04131130160551547,0.0017066236403418652,-0.10262743125682887,0.010532389646375135,-0.05927452581787688,0.0035134694109341526,-0.2171269034776759,0.047144092213803994,-36.95588631,1365.7375329576453,-190.5521365,36310.11672471463,301.1959999999999,90719.03041599995,4.54262243232981,20.635418562705997,0.631717,0.399066368089,0.93148,0.8676549903999999,-0.213119,0.045419708161,-0.52944,0.28030671360000003,166.09048786144635,27586.05015805326,15.958295038055583,254.66718052162946,99.30400921242133,9861.286245660662
II,me_aniline.log,23.8943859,22.2,45,0.09322,0.0086899684,-0.35901,0.1288881801,0.23872915727072416,0.05699161053119015,0.38745658543211337,0.15012260559471255,-0.370137111152168,0.13700148105207238,-0.33841455249703045,0.11452440934176537,-0.3213586954019314,0.10327141111043132,-0.4768634502822397,0.2273987502150821,-40.30741722,1624.6878829471523,-178.438056,31840.13982905913,133.00100000000003,17689.266001000007,3.0756528543588924,9.459640480526001,0.564573,0.318742672329,0.9163,0.83960569,-0.875341,0.7662218662810001,-0.80032,0.6405121024,148.74531410490917,22125.16846816809,26.904422093102127,723.8479281638018,165.22568823967322,27299.528054273687
II,me_benzopiperidine.log,17.26411524,11.2,71,0.09714,0.0094361796,-0.32339,0.10458109210000001,0.2586095190373515,0.06687888333673028,0.42323917270350386,0.17913139731074637,-0.21037195347051285,0.04425635880699962,-0.24309326364051445,0.05909433482739666,-0.18733785115489868,0.03509547047533497,-0.3542843505863736,0.12551740107040846,-34.14589653,1165.942249837466,-192.1290692,36913.57923165839,201.12000000000003,40449.25440000001,3.0201445178966186,9.121272908980998,0.589712,0.34776024294400004,0.96512,0.9314566143999999,-0.479715,0.230126481225,-0.55433,0.3072817489,120.95779139982649,14630.78730032394,68.19897708305274,4651.100475174752,123.01911742561671,15133.703252177673
II,me_benzopyrrolidine.log,18.76449165,13.3,58,0.10003,0.0100060009,-0.30437,0.09264109689999998,0.24542263843897402,0.06023227145834737,0.40828714352216966,0.16669839156549277,-0.17756857170895463,0.03153059765875816,-0.21627865009690084,0.046776454487737665,-0.15937443758290576,0.025400211354867523,-0.32293662193698985,0.10428806178807432,-31.78143885,1010.0598553762894,-188.387227,35489.74729674953,187.093,35003.790648999995,3.081361438759822,9.494788316276,0.582559,0.33937498848100006,0.96915,0.9392517224999999,-0.421494,0.17765719203599997,-0.51338,0.26355902439999995,116.87715459837959,13660.269267013524,66.35639036912924,4403.170542820269,130.77295388582127,17101.565468023135
V,me_biphenylene.log,22.83640404,18.5,84,0.02622,0.0006874884,-0.32558,0.1060023364,0.16073167662268895,0.02583467186994065,0.24206349903368635,0.05859473756443147,-0.04603646583204203,0.0021193561863047734,-0.14199122722286037,0.020161508608253963,-0.05725505312042953,0.003278141107823207,-0.2659507323552855,0.0707297920403127,-37.69321056,1420.7781223204952,-186.1551739,34653.74876973924,235.137,55289.408769,3.9557920441992396,15.64829069695,0.628794,0.39538189443599997,0.94697,0.8967521809,-0.180098,0.032435289604,-0.55548,0.30855803039999996,152.96010644806202,23396.794164602463,33.55996428137165,1126.271202566941,97.92143867188199,9588.608151571145
II,me_cinnoline.log,20.67212205,13.7,59,0.09952,0.0099042304,-0.4587,0.21040569,0.35426634750699687,0.12550464497594827,0.5215689540843802,0.2720341738646743,-0.12195449575213718,0.014872899034158046,-0.1121088118440581,0.012568385693086423,-0.11479893061894113,0.01317879447125246,-0.15536801252263244,0.02413921931523287,-37.76913927,1426.507881196656,-187.5068305,35158.81148415573,170.022,28907.480483999996,2.7701292834476154,7.6736162470139995,0.679626,0.4618914998759999,1.00058,1.0011603364000001,-0.233958,0.054736345764,-0.21507,0.0462551049,60.77020408390802,3693.017704399831,30.16930643113635,910.187050535805,184.43787118672887,34017.32832789239
VIII,me_dibenzofuran.log,59.18492079,36.0,106,0.09413,0.0088604569,-0.46646,0.21758493159999998,0.07661477461112474,0.0058698236887134445,0.11769334547133256,0.013851723568234437,-0.05142117638277447,0.002644137380588403,-0.06980576295878997,0.004872844542258774,-0.0864761356945767,0.007478122044666842,-0.1803370347022516,0.0325214460852011,-38.96642835,1518.382538355684,-186.5693305,34808.11508321823,251.13600000000002,63069.29049600001,5.59986093076971,31.358442443961,0.60063,0.3607563969,0.92267,0.8513199289,-0.403122,0.16250734688399998,-0.54725,0.2994825625,46.360961628908846,2149.3387631571586,167.72934755103785,28133.134029896846,135.1908243444424,18276.558986929882
II,me_dimethylaniline.log,16.7282217,11.6,43,0.09643,0.009298744900000001,-0.31515,0.0993195225,0.23644420477829858,0.055905861973241995,0.41345945921358673,0.1709487244131916,-0.09606314580683058,0.009228127982304392,-0.22617614890484294,0.05115565033342569,-0.07968847604604332,0.006350253214540819,-0.32808757260683996,0.10764145529904848,-34.69371276,1203.6537050733866,-188.4932762,35529.71517260948,161.055,25938.713025,3.0390184964269302,9.235633421625,0.545928,0.29803738118399997,0.95464,0.9113375296,-0.221801,0.049195683601,-0.52222,0.2727137284,124.41577102961263,15479.284080892998,62.72664105976691,3934.631498640836,127.23956343880847,16189.906504098566
IV,me_indenoPy.log,21.16973748,16.2,79,0.11207,0.012559684900000001,-0.57873,0.33492841289999997,0.28912628803400436,0.08359401043232205,0.5087984629399624,0.25887587589006833,-0.2464021111530448,0.060714000380677445,-0.22525502489591312,0.05073982624085844,-0.21392289105316187,0.04576300331654296,-0.3441482239717657,0.1184380000629206,-32.32297998,1044.7750347874808,-190.3638835,36238.408141201566,207.08300000000003,42883.36888900001,2.8853937078038414,8.325496849034,0.60178,0.3621391684,1.059,1.121481,-0.512855,0.26302025102499993,-0.46884,0.21981094559999997,14.536000976446736,211.29532438726048,73.02982077784364,5333.354722843963,184.6407101770911,34092.191854700555
I,me_indole.log,50.06218041,35.3,3,0.08968,0.008042502399999998,-0.29601,0.0876219201,0.3389799048539501,0.11490737589479305,0.49141090710481783,0.2414846796215799,-0.02981303950174159,0.0008888173243324043,-0.2278434681224654,0.0519126459660729,-0.023537959556156375,0.0005540355400672532,-0.2607774159466675,0.06800486066782122,-42.51938997,1807.8985234209365,-170.8608727,29193.4378198056,185.07700000000003,34253.49592900001,2.6511005314255813,7.028334027725,0.595616,0.35475841945600006,0.86345,0.7455459025000001,-0.052384,0.002744083456,-0.40034,0.1602721156,162.709996777715,26474.543051404024,17.321578860986207,300.0370942373642,173.07466232367534,29954.838738454244
II,me_mequinolinamine.out,17.17751886,10.2,67,0.10233,0.010471428900000001,-0.41371,0.17115596410000003,0.3249081740853183,0.1055653215874555,0.4516556891578451,0.20399286154864799,-0.2790009762705817,0.07784154475993768,-0.2118438966832585,0.044877836561947104,-0.28941128414062656,0.08375889138792648,-0.3054727967873088,0.09331362957706046,-35.46052998,1257.4491864624786,-195.9895107,38411.88830442542,198.07600000000002,39234.10177600001,2.9449620020546954,8.672801193546,0.704466,0.49627234515600005,0.97928,0.9589893184000001,-0.60493,0.36594030489999996,-0.45932,0.21097486240000002,87.01300170416336,7571.262465568735,44.759620440260996,2003.42362195623,196.6353771894186,38665.47156242492
