ccl3_aniline.log,oh_clmetriazole.log,4meborinane_fnmeimidazole.log,cyclo5_benzopiperidine.log,cf3_dimetriazole.log,bicyclo_aniline.log,cf3_fnmeimidazole.log,4meborinane_fmetriazole.log,BN_aniline_C5F5_C5F5_isopropyldimethylhydroquinoline19.log,BN_aniline_C5F5_C5F5_Me_Me.log,BN_aniline_C5F5_C5F5_Ph_Ph.log,BN_aniline_C5F5_C5F5_tetramethylpentane15.log,BN_aniline_Cl_Cl_tetramethylpentane15.log,BN_aniline_H_H_tetramethylpentane15.log,BN_aniline_mesityl_mesityl_tetramethylpentane15.log,BN_aniline_Ph_Ph_tetramethylpentane15.log,BN_aniline_pseudocumyl_pseudocumyl_Me_Me.log,BN_benzyl_C5F5_C5F5_tetramethylpentane15.log,BN_cyclohexanetrans_C5F5_C5F5_butane14.log,BN_cyclohexanetrans_C5F5_C5F5_pentane15.log,BN_dimethylphenylethyl_C5F5_C5F5_pentane15.log,BN_methylethyl_C5F5_C5F5_pentane15.log,BN_phenylethyl_C5F5_C5F5_ethyl_ethyl.log,BN_phenylethyl_C5F5_C5F5_pentane15.log,BN_quinoline_mesityl_mesityl.log
29.0,45.5,30.1,18.4,11.3,23.2,17.3,27.7,20.1,15.4,16.3,16.9,15.0,9.3,19.7,16.9,15.0,12.3,13.4,16.9,22.8,18.9,20.4,17.0,20.0
