,file_name,free_ener_barr,free_ener_reac,labels,family,EF_la(ESP),EF_la(ESP)$^2$,EF_la(NPA),EF_la(NPA)$^2$,EF_lb(ESP),EF_lb(ESP)$^2$,EF_lb(NPA),EF_lb(NPA)$^2$,EP(ESP),EP(ESP)$^2$,EP(NPA),EP(NPA)$^2$,E_p(LA),E_p(LA)$^2$,E_p(LB),E_p(LB)$^2$,FEHA,FEHA$^2$,FEPA,FEPA$^2$,Mw,Mw$^2$,d,d$^2$,q_la(ESP),q_la(ESP)$^2$,q_la(NPA),q_la(NPA)$^2$,q_lb(ESP),q_lb(ESP)$^2$,q_lb(NPA),q_lb(NPA)$^2$,Φ,Φ$^2$,γ,γ$^2$,λ,λ$^2$
28,cyclo_dibenzofuran.log,58.86677322,35.5,111,VIII,0.03335261561718238,0.0011123969685075178,0.06572638321858434,0.004319957450996206,-0.026618733211181158,0.0007085569577680388,-0.036654905174319255,0.0013435820733383366,-0.05123613024104398,0.0026251410420772216,-0.13903715547997836,0.019331330603963675,0.05874,0.0034503876000000003,-0.37346,0.1394723716,-40.17124755,1613.7291297233808,-185.9349179,34571.79369447973,291.2009999999999,84798.02240099995,5.574281429657638,31.072613457026005,0.498084,0.24808767105600002,0.98155,0.9634404025000001,-0.397521,0.158022945441,-0.5474,0.29964676,124.20222816078079,15426.19348010265,10.843459534974725,117.58061468663428,125.18277491228578,15670.727134740006
29,cyclo_dimethylaniline.log,16.10384925,11.2,55,II,0.025241311786230253,0.0006371238206896863,0.07549537588038094,0.005699551779320004,-0.01687867710273935,0.0002848897407385376,-0.037822767490867104,0.0014305617406681936,-0.021964323826143335,0.0004824315211396878,-0.1472113062640783,0.02167116869197626,0.09945,0.0098903025,-0.31392,0.09854576639999998,-35.57787435,1265.7851432643881,-188.608738,35573.25604995264,201.12000000000003,40449.25440000001,3.017965040181546,9.108112983758,0.349642,0.122249528164,1.04576,1.0936139776,-0.233803,0.054663842809,-0.52392,0.27449216640000007,57.33820123942039,3287.66932137227,64.91270515569433,4213.659290630105,124.11098794794523,15403.537329415007
30,cyclo_metriazole.log,32.81632308,11.9,32,I,0.012883625319003156,0.00016598780136045917,0.06709026186340271,0.004501103236899948,-0.020208415397575088,0.0004083800528809499,-0.017866679460955222,0.00031921823496051916,-0.013428431520776893,0.00018032277310819442,-0.06182416721648626,0.0038222276520120542,0.09196,0.0084566416,-0.47303,0.2237573809,-39.03168939,1523.4727766374383,-186.2003547,34670.57209040581,163.031,26579.106961,2.584998253754923,6.682215971916001,0.178515,0.031867605225000005,0.9296,0.86415616,-0.280007,0.078403920049,-0.24756,0.0612859536,81.07005711414412,6572.3541604905895,69.32153668134501,4805.475447863061,118.89481855450262,14135.9778791081
31,cyclo_xanthene.log,25.22658963,22.0,92,VI,0.03274134308222539,0.0010719955468279886,0.0695580006301196,0.004838315451659719,-0.003664128622297207,1.3425838560737627e-05,-0.03551186576122364,0.001261092609843168,-0.007042912029780574,4.960260985922793e-05,-0.1450125679722779,0.02102864486991452,0.05966,0.0035593155999999997,-1.02391,1.0483916881000002,-34.38748788,1182.4993226971471,-191.209767,36561.17499619429,333.28199999999987,111076.89152399992,4.194080900121145,17.590314596760997,0.494561,0.24459058272099998,1.05068,1.1039284624,-0.055347,0.003063290409,-0.53641,0.28773568810000005,6.184560699082522,38.24879104063609,7.765787548496007,60.30745624837563,67.39384553446084,4541.930415922767
32,ethy_dimethylaniline.log,16.92588735,-0.7,44,II,0.04400533996149998,0.0019364699451271871,0.04125984878255687,0.0017023751215594594,-0.021475765257870774,0.00046120849341116935,-0.03330689620926606,0.0011093493350948218,-0.05509970370268808,0.003035977348124019,-0.08012296834780416,0.006419690056863228,0.0758,0.005745640000000001,-0.31244,0.0976187536,-52.81494654,2789.418578023058,-191.1727439,36547.018010254986,181.04500000000002,32777.292025,3.0395196140201164,9.238679484012998,0.661661,0.43779527892100006,0.62038,0.38487134440000004,-0.322908,0.10426957646399998,-0.5008,0.25080064,126.34865198410974,15963.981858201678,58.32068446577048,3401.3022365559627,132.48826040253005,17553.13914448861
33,ethy_metriazole.log,30.27804513,-1.6,18,I,0.04115894435591595,0.0016940587004933855,0.05125648667122675,0.002627227425877646,-0.028960819660376624,0.0008387290754008572,-0.019335755475073556,0.000373871439791837,-0.04814475570729041,0.002317917502114673,-0.04002984333832751,0.0016023883576910432,0.07039,0.004954752099999999,-0.48209,0.23241076810000003,-56.54486598,3197.321868696161,-184.34167,33981.851298388894,142.95600000000002,20436.417936000005,2.5767078941482677,6.639423571766001,0.484522,0.234761568484,0.60339,0.36407949209999996,-0.340926,0.116230537476,-0.22762,0.0518108644,89.3473107668194,7982.941941262603,89.29799108986323,7974.131212685293,153.87819171167718,23678.497884455675
34,f_benzopiperidine.log,20.90555577,13.6,70,II,0.058032926578723956,0.0033678205672915654,0.08310430191232998,0.006906324996335693,-0.042694365430752834,0.0018228088395346627,-0.03612026620051717,0.0013046736303962232,-0.14793786959124605,0.021885613259196524,-0.17922920272455514,0.03212310710927969,0.04169,0.0017380560999999998,-0.32888,0.1081620544,-42.69634779,1822.9781146046375,-169.9635334,28887.60268581291,209.04680632600002,43700.56723510016,3.0184256932561717,9.110893665709002,0.886538,0.785949625444,1.26954,1.6117318115999997,-0.652219,0.425389623961,-0.55179,0.3044722041,52.80620930955505,2788.4957416445386,51.981850185290256,2702.1127486859605,140.53839679309095,19751.04097317228
35,f_biphenylene.log,23.63773431,11.2,87,V,0.05176092414922842,0.002679193268782178,0.07451959331925195,0.0055531697884667,-0.019682510681271633,0.00038740122671837194,-0.029920456965760494,0.0008952337450399256,-0.07171552295449896,0.005143116232637267,-0.1569529021186632,0.02463421348347067,0.0394,0.0015523599999999998,-0.32616,0.10638034560000001,-45.45613677,2066.260370052946,-191.1633313,36543.41923371356,243.06380632600002,59080.01394568325,3.9966189891764765,15.972963344646,0.882448,0.7787144727040001,1.27045,1.6140432025000002,-0.335558,0.11259917136400001,-0.5101,0.26020201,34.13386346503284,1165.1206350495036,33.84837293235597,1145.7123501678484,120.06054868400108,14414.535350303393
36,f_clmetriazole.log,35.48826066,12.1,23,I,0.06465045056978355,0.004179680758876026,0.10741882735373226,0.011538804470050939,-0.025936804382453268,0.0006727178215736471,-0.019020466222672783,0.0003617781353278362,-0.06671395189269738,0.0044507513771411406,-0.08128870594616647,0.00660785371440232,0.03293,0.0010843849,-0.49797,0.2479741209,-49.56318972,2456.5097752207134,-174.1942058,30343.62133429275,165.33480632599998,27335.598182855923,2.5527207410801913,6.516383181941001,0.753455,0.567694437025,1.25189,1.5672285720999999,-0.302275,0.09137017562500001,-0.22167,0.0491375889,90.45618490933443,8182.321388351701,89.45421441209956,8002.056476085881,154.31060985853725,23811.764314913693
37,f_cnmetriazole.log,35.43554982,11.2,25,I,0.06692865128906779,0.004479444363373636,0.1078498411122981,0.011631588227947947,-0.02493827194012607,0.0006219174073596792,-0.019433480172690126,0.0003776601516223402,-0.0662330246332339,0.0043868135520665685,-0.08316991346308769,0.006917234505457495,0.02449,0.0005997601000000001,-0.50987,0.2599674169,-56.06607585,3143.404861217953,-167.5325597,28067.158559634066,155.902806326,24305.685020322264,2.561618946862511,6.561891628924999,0.778651,0.606297379801,1.25473,1.5743473728999997,-0.290133,0.08417715768899998,-0.22609,0.05111668810000001,91.01402466705237,8283.552686094818,88.86615980519835,7897.194358523051,154.3792149643047,23832.942012995
38,f_dibenzofuran.log,59.06757642,29.7,105,VIII,0.05466955147500056,0.002988759858477736,0.07778502876361948,0.00605051069975711,-0.02407441710503183,0.0005795775589470492,-0.03339540520368182,0.0011152530887180987,-0.08684809575643447,0.007542591736518811,-0.17141220553768674,0.029382144207294163,0.03264,0.0010653696000000002,-0.33083,0.1094484889,-46.74629733,2185.216314064765,-186.9376789,34945.69579251951,259.06280632600004,67113.5376215026,5.584725893830869,31.189163309224995,0.892726,0.796959711076,1.27019,1.6133826360999999,-0.393123,0.154545693129,-0.54533,0.29738480889999996,146.49413438926044,21460.531410458698,18.387406438627387,338.0967155392759,151.5909858324051,22979.826985640444
39,f_dimethylaniline.log,21.97232277,8.9,48,II,0.056397194691019704,0.003180643569016781,0.08417672523167852,0.007085721070729503,-0.024727137643835318,0.0006114313360571777,-0.03385609903634538,0.0011462354419588265,-0.08122823131610726,0.006598025562743029,-0.16599866344993638,0.027555556267165247,0.04341,0.0018844280999999997,-0.31649,0.1001659201,-42.78796425,1830.8098846592782,-187.2062532,35046.18123718251,168.98180632600003,28554.850869197784,3.038985659104202,9.235433836241002,0.847438,0.718151163844,1.26486,1.5998708196000002,-0.371556,0.138053861136,-0.50873,0.2588062129,132.86821999055132,17653.96388345754,48.588369664478535,2360.8296666520177,140.39565890472807,19710.94103929275
40,f_dimetriazole.log,35.72483193,10.6,21,I,0.0688851299404724,0.0047451611269157664,0.11150702687682629,0.01243381704290926,-0.026593772424754976,0.0007072287317796581,-0.020785569459322036,0.00043203989774830094,-0.06860774161595472,0.004707022209641605,-0.08680242484151908,0.007534660958367569,0.03942,0.0015539363999999998,-0.48521,0.23542874409999998,-45.37769802,2059.135477594312,-180.8702847,32714.059887459058,144.91980632599999,21001.750265565344,2.545480371625953,6.479470322333,0.771088,0.594576703744,1.24819,1.5579782760999998,-0.297686,0.088616954596,-0.23267,0.054135328899999995,90.4763496302152,8185.969842408941,89.4932684718889,8009.045101781583,154.04709381940194,23730.50711420362
41,f_fmetriazole.log,35.97897348,12.5,27,I,0.0692734686879438,0.00479881346405953,0.10696553911774512,0.01144162655874986,-0.023259432070416117,0.0005410011802383018,-0.018888297447581588,0.00035676778046831717,-0.06400074650528459,0.004096095553233698,-0.0802519689923379,0.006440378527147164,0.03218,0.0010355524,-0.49914,0.24914073959999997,-49.35297387,2435.716029812903,-173.3018866,30033.543899119257,148.883209489,22166.21006774546,2.56737598806661,6.591419464101002,0.806454,0.650368054116,1.24525,1.5506475625,-0.270777,0.073320183729,-0.21989,0.048351612100000003,90.60418789179106,8209.118863530977,89.33125057074842,7980.072328533841,153.9140938079493,23689.548272722222
